countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,naturalAWBHMWB,reservoir,surfaceWaterBodyTypeCode,subUnitIdentifier,subUnitIdentifierScheme,subUnitName,rbdIdentifier,rbdIdentifierScheme,rbdName,confidentialityStatus,lat,lon
IE,IEMRRS34M020650,euMonitoringSiteCode,IEMRRS34M020650,euMonitoringSiteCode,FORD 2 KM U/S GWEESTION RIVER,IEWE_34M020650,euSurfaceWaterBodyCode,MOY_080,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.93168,-9.07461
IE,IEMRRS34M020750,euMonitoringSiteCode,IEMRRS34M020750,euMonitoringSiteCode,AT BLEANMORE,IEWE_34M020750,euSurfaceWaterBodyCode,MOY_090,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.9511,-9.12472
IE,IEMRRS34M021050,euMonitoringSiteCode,IEMRRS34M021050,euMonitoringSiteCode,1 KM U/S ARDNAREE BR (LHS),IEWE_34M021100,euSurfaceWaterBodyCode,MOY_120,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.11038,-9.15589
IE,IEMRRS34M021100,euMonitoringSiteCode,IEMRRS34M021100,euMonitoringSiteCode,ARDNAREE BRIDGE,IEWE_34M021100,euSurfaceWaterBodyCode,MOY_120,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.1124,-9.15273
IE,IEMRRS34T020200,euMonitoringSiteCode,IEMRRS34T020200,euMonitoringSiteCode,BR JUST U/S MOY RIVER,IEWE_34T020200,euSurfaceWaterBodyCode,TUBBERCURRY_020,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.04941,-8.80062
IE,IEMRRS35B050100,euMonitoringSiteCode,IEMRRS35B050100,euMonitoringSiteCode,BALLYSODARE BRIDGE,IEWE_35B050100,euSurfaceWaterBodyCode,BALLYSODARE_010,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.20951,-8.5093
IE,IEMRRS35B060600,euMonitoringSiteCode,IEMRRS35B060600,euMonitoringSiteCode,1.8 KM D/S DROMAHAIRE BRIDGE,IEWE_35B060630,euSurfaceWaterBodyCode,BONET_050,riverWaterBody,Natural,Missing,River Type 33,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.23359,-8.30933
IE,IEMRRS35D060200,euMonitoringSiteCode,IEMRRS35D060200,euMonitoringSiteCode,DONAGHINTRAINE BRIDGE,IEWE_35D060200,euSurfaceWaterBodyCode,DUNNEILL_020,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.25489,-8.8623
IE,IEMRRS35G030100,euMonitoringSiteCode,IEMRRS35G030100,euMonitoringSiteCode,FORD U/S EASKY RIVER CONFL,IEWE_35G030100,euSurfaceWaterBodyCode,GOWLAN (SLIGO)_010,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.184,-8.93797
IE,IEMRRS35O060900,euMonitoringSiteCode,IEMRRS35O060900,euMonitoringSiteCode,300 M U/S UNSHIN RIVER CONFL,IEWE_35O060900,euSurfaceWaterBodyCode,OWENMORE (SLIGO)_080,riverWaterBody,Natural,Missing,River Type 33,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.18795,-8.48383
IE,IEMRRS35U010200,euMonitoringSiteCode,IEMRRS35U010200,euMonitoringSiteCode,RIVERSTOWN BRIDGE,IEWE_35U010200,euSurfaceWaterBodyCode,UNSHIN_020,riverWaterBody,Natural,Missing,River Type 32,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.12972,-8.39859
IE,IEMRRS36A021400,euMonitoringSiteCode,IEMRRS36A021400,euMonitoringSiteCode,0.2KM D/S CAVAN R CONFL,IENW_36A021400,euSurfaceWaterBodyCode,ANNALEE_100,riverWaterBody,Natural,Missing,River Type 12,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.04528,-7.38922
IE,IEMRRS36C030600,euMonitoringSiteCode,IEMRRS36C030600,euMonitoringSiteCode,BR NR KILBRACKAN HO,IENW_36C030600,euSurfaceWaterBodyCode,CULLIES_030,riverWaterBody,Natural,Missing,River Type 12,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,53.98777,-7.60046
IE,IEMRRS36D020150,euMonitoringSiteCode,IEMRRS36D020150,euMonitoringSiteCode,BR IN BALLYBAY,IENW_36D020150,euSurfaceWaterBodyCode,DROMORE_030,riverWaterBody,Natural,Missing,River Type 11,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.12891,-6.90394
IE,IEMRRS36E011100,euMonitoringSiteCode,IEMRRS36E011100,euMonitoringSiteCode,BELLAHILLAN BR.,IENW_36E011100,euSurfaceWaterBodyCode,ERNE_070,riverWaterBody,Natural,Missing,River Type 12,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,53.96129,-7.4581
IE,IEMRRS36E011400,euMonitoringSiteCode,IEMRRS36E011400,euMonitoringSiteCode,KILCONNY BELTURBET (RHS),IENW_36E011410,euSurfaceWaterBodyCode,ERNE_090,riverWaterBody,Natural,Missing,River Type 31,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.10129,-7.44879
IE,IEMRRS36F010500,euMonitoringSiteCode,IEMRRS36F010500,euMonitoringSiteCode,CUMBER BR,IENW_36F010500,euSurfaceWaterBodyCode,FINN (MONAGHAN)_040,riverWaterBody,Natural,Missing,River Type 31,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.15611,-7.23576
IE,IEMRRS36S010300,euMonitoringSiteCode,IEMRRS36S010300,euMonitoringSiteCode,0.6KM D/S SWANLINBAR BR,IENW_36S010300,euSurfaceWaterBodyCode,SWANLINBAR_020,riverWaterBody,Natural,Missing,River Type 33,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.19258,-7.69695
IE,IEMRRS36W030700,euMonitoringSiteCode,IEMRRS36W030700,euMonitoringSiteCode,LETTER BR,IEUKGBNI1NW363604078,euSurfaceWaterBodyCode,WATERFOOT_010,riverWaterBody,Natural,Missing,River Type 22,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.5346,-7.86946
IE,IEMRRS37E030300,euMonitoringSiteCode,IEMRRS37E030300,euMonitoringSiteCode,JUST D/S EANY BEG/MORE CONFL,IENW_37E030300,euSurfaceWaterBodyCode,EANY WATER_010,riverWaterBody,Natural,Missing,River Type 32,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.68054,-8.24772
IE,IEMRRS38C040300,euMonitoringSiteCode,IEMRRS38C040300,euMonitoringSiteCode,BRIDGE U/S BUNBEG,IENW_38C040300,euSurfaceWaterBodyCode,CLADY (DONEGAL)_020,riverWaterBody,Natural,Missing,River Type 12,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,55.05994,-8.29996
IE,IEMRRS38C060100,euMonitoringSiteCode,IEMRRS38C060100,euMonitoringSiteCode,BRIDGE U/S DUNLEWY LOUGH,IENW_38C060100,euSurfaceWaterBodyCode,CRONANIV BURN_010,riverWaterBody,Natural,Missing,River Type 14,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,55.01812,-8.11217
IE,IEMRRS38O060300,euMonitoringSiteCode,IEMRRS38O060300,euMonitoringSiteCode,500 M D/S BRIDGE IN ARDARA,IENW_38O060300,euSurfaceWaterBodyCode,OWENTOCKER_020,riverWaterBody,Natural,Missing,River Type 23,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.76312,-8.41756
IE,IEMRRS39B020600,euMonitoringSiteCode,IEMRRS39B020600,euMonitoringSiteCode,BRIDGE IN BURNFOOT,IENW_39B020600,euSurfaceWaterBodyCode,BURNFOOT_020,riverWaterBody,Natural,Missing,River Type 14,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,55.05909,-7.4057
IE,IEMRRS39G050100,euMonitoringSiteCode,IEMRRS39G050100,euMonitoringSiteCode,BRIDGE W. OF ROSHIN (LOUGH GARTAN),IENW_39G050100,euSurfaceWaterBodyCode,GLASKEELAN_010,riverWaterBody,Natural,Missing,River Type 23,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,55.00321,-7.91949
IE,IEMRRS39S020050,euMonitoringSiteCode,IEMRRS39S020050,euMonitoringSiteCode,SWILLY BR (NEAR BREENAGH),IENW_39S020050,euSurfaceWaterBodyCode,SWILLY_010,riverWaterBody,Natural,Missing,River Type 13,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,54.92989,-7.90755
IE,IEMRRS40B010200,euMonitoringSiteCode,IEMRRS40B010200,euMonitoringSiteCode,BRIDGE U/S CLONMANY RIVER,IENW_40B010200,euSurfaceWaterBodyCode,BALLYHALLAN_010,riverWaterBody,Natural,Missing,River Type 14,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,55.25995,-7.42011
IE,IEMRRS40B020400,euMonitoringSiteCode,IEMRRS40B020400,euMonitoringSiteCode,MOVILLE BRIDGE,IENW_40B020400,euSurfaceWaterBodyCode,BREDAGH_010,riverWaterBody,Natural,Missing,River Type 11,IEGBNIIENW,euSubUnitCode,NORTH WESTERN,IEGBNIIENW,euRBDCode,NORTH WESTERN,F,55.18834,-7.04305
IE,IESW_19_4,euMonitoringSiteCode,IESW_19_4,euMonitoringSiteCode,ALLUA,IESW_19_4,euSurfaceWaterBodyCode,ALLUA,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,51.837,-9.176
IE,IESW_21_402,euMonitoringSiteCode,IESW_21_402,euMonitoringSiteCode,BRIN,IESW_21_402,euSurfaceWaterBodyCode,BRIN,lakeWaterBody,Natural,Missing,Lake Type 3,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,51.936,-9.769
IE,IESW_21_444,euMonitoringSiteCode,IESW_21_444,euMonitoringSiteCode,GLENBEG,IESW_21_444,euSurfaceWaterBodyCode,GLENBEG,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IESW_22_185,euMonitoringSiteCode,IESW_22_185,euMonitoringSiteCode,LEANE,IESW_22_185,euSurfaceWaterBodyCode,LEANE ( LOUGH ),lakeWaterBody,,,,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,52.04,-9.557
IE,IESW_22_186,euMonitoringSiteCode,IESW_22_186,euMonitoringSiteCode,UPPER,IESW_22_186,euSurfaceWaterBodyCode,UPPER KY,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,51.98,-9.588
IE,IESW_22_207,euMonitoringSiteCode,IESW_22_207,euMonitoringSiteCode,CARAGH,IESW_22_207,euSurfaceWaterBodyCode,CARAGH,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,52.051,-9.866
IE,IESW_22_208,euMonitoringSiteCode,IESW_22_208,euMonitoringSiteCode,ACOOSE,IESW_22_208L,euSurfaceWaterBodyCode,ACOOSE,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,52.006,-9.812
IE,IEWE_27_114,euMonitoringSiteCode,IEWE_27_114,euMonitoringSiteCode,BUNNY,IEWE_27_114,euSurfaceWaterBodyCode,BUNNY,lakeWaterBody,Natural,Missing,Lake Type 10,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.017,-8.931
IE,IEWE_29_194,euMonitoringSiteCode,IEWE_29_194,euMonitoringSiteCode,REA,IEWE_29_194,euSurfaceWaterBodyCode,REA,lakeWaterBody,Natural,Missing,Lake Type 12,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_30_343,euMonitoringSiteCode,IEWE_30_343,euMonitoringSiteCode,MAUMWEE,IEWE_30_343,euSurfaceWaterBodyCode,MAUMWEE,lakeWaterBody,Natural,Missing,Lake Type 1,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.477,-9.54
IE,IEWE_30_344,euMonitoringSiteCode,IEWE_30_344,euMonitoringSiteCode,LETTERCRAFFOE,IEWE_30_344,euSurfaceWaterBodyCode,LETTERCRAFFROE,lakeWaterBody,Natural,Missing,Lake Type 2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.38,-9.419
IE,IEWE_30_345,euMonitoringSiteCode,IEWE_30_345,euMonitoringSiteCode,ROSS,IEWE_30_345,euSurfaceWaterBodyCode,ROSS GY,lakeWaterBody,Natural,Missing,Lake Type 10,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.372,-9.22
IE,IEWE_30_347,euMonitoringSiteCode,IEWE_30_347,euMonitoringSiteCode,CARRA,IEWE_30_347,euSurfaceWaterBodyCode,CARRA,lakeWaterBody,Natural,Missing,Lake Type 10,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_30_666A,euMonitoringSiteCode,IEWE_30_666A,euMonitoringSiteCode,CORRIB LOWER,IEWE_30_666A,euSurfaceWaterBodyCode,CORRIB LOWER,lakeWaterBody,Natural,Missing,Lake Type 10,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_30_666B,euMonitoringSiteCode,IEWE_30_666B,euMonitoringSiteCode,CORRIB UPPER,IEWE_30_666B,euSurfaceWaterBodyCode,CORRIB UPPER,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_31_171,euMonitoringSiteCode,IEWE_31_171,euMonitoringSiteCode,SHINDILLA,IEWE_31_171,euSurfaceWaterBodyCode,SHINDILLA,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.454,-9.568
IE,IEWE_31_76,euMonitoringSiteCode,IEWE_31_76,euMonitoringSiteCode,ARDDERRY,IEWE_31_76,euSurfaceWaterBodyCode,ARDDERRY,lakeWaterBody,Natural,Missing,Lake Type 2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.453,-9.533
IE,IEWE_32_436,euMonitoringSiteCode,IEWE_32_436,euMonitoringSiteCode,AUGHRUSBEG,IEWE_32_436,euSurfaceWaterBodyCode,AUGHRUSBEG,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_32_487,euMonitoringSiteCode,IEWE_32_487,euMonitoringSiteCode,GLENCULLIN,IEWE_32_487,euSurfaceWaterBodyCode,GLENCULLIN,lakeWaterBody,Natural,Missing,Lake Type 1,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.663,-9.786
IE,IEWE_32_490,euMonitoringSiteCode,IEWE_32_490,euMonitoringSiteCode,DOO,IEWE_32_490,euSurfaceWaterBodyCode,DOO MO,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.65,-9.763
IE,IEWE_32_500,euMonitoringSiteCode,IEWE_32_500,euMonitoringSiteCode,NAMBRACKMORE,IEWE_32_500,euSurfaceWaterBodyCode,NAMBRACKMORE CUSHATROWER,lakeWaterBody,Natural,Missing,Lake Type 1,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.443,-9.931
IE,IEWE_32_509B,euMonitoringSiteCode,IEWE_32_509B,euMonitoringSiteCode,KYLEMORE,IEWE_32_509B,euSurfaceWaterBodyCode,KYLEMORE,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,53.56,-9.854
IE,IEWE_33_1914,euMonitoringSiteCode,IEWE_33_1914,euMonitoringSiteCode,CARROWMORE,IEWE_33_1914,euSurfaceWaterBodyCode,CARROWMORE,lakeWaterBody,Natural,Missing,Lake Type 2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_34_405,euMonitoringSiteCode,IEWE_34_405,euMonitoringSiteCode,TALT,IEWE_34_405,euSurfaceWaterBodyCode,TALT,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_34_406A,euMonitoringSiteCode,IEWE_34_406A,euMonitoringSiteCode,CULLIN,IEWE_34_406A,euSurfaceWaterBodyCode,CULLIN,lakeWaterBody,Natural,Missing,Lake Type 10,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_35_136,euMonitoringSiteCode,IEWE_35_136,euMonitoringSiteCode,EASKY,IEWE_35_136,euSurfaceWaterBodyCode,EASKY,lakeWaterBody,Natural,Missing,Lake Type 2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_35_139,euMonitoringSiteCode,IEWE_35_139,euMonitoringSiteCode,GLENCAR,IEWE_35_139,euSurfaceWaterBodyCode,GLENCAR,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.339,-8.386
IE,IEWE_35_156,euMonitoringSiteCode,IEWE_35_156,euMonitoringSiteCode,GLENADE,IEWE_35_156,euSurfaceWaterBodyCode,GLENADE,lakeWaterBody,Natural,Missing,Lake Type 6,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.365,-8.271
IE,IEWE_35_157,euMonitoringSiteCode,IEWE_35_157,euMonitoringSiteCode,TEMPLEHOUSE,IEWE_35_157,euSurfaceWaterBodyCode,TEMPLEHOUSE,lakeWaterBody,Natural,Missing,Lake Type 10,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,F,54.102,-8.588
IE,IEWE_35_158,euMonitoringSiteCode,IEWE_35_158,euMonitoringSiteCode,GILL,IEWE_35_158,euSurfaceWaterBodyCode,GILL SO,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEWE_35_159,euMonitoringSiteCode,IEWE_35_159,euMonitoringSiteCode,ARROW,IEWE_35_159,euSurfaceWaterBodyCode,ARROW,lakeWaterBody,Natural,Missing,Lake Type 12,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,N,,
IE,IEEA_010_0000,euSurfaceWaterBodyCode,,,,IEEA_010_0000,euSurfaceWaterBodyCode,BOYNE ESTUARY PLUME ZONE,coastalWaterBody,Natural,Missing,CW5,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.72327,-6.22789
IE,IEEA_010_0100,euSurfaceWaterBodyCode,,,,IEEA_010_0100,euSurfaceWaterBodyCode,BOYNE ESTUARY,transitionalWaterBody,Natural,Missing,TW2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.72502,-6.27603
IE,IEEA_020_0000,euSurfaceWaterBodyCode,,,,IEEA_020_0000,euSurfaceWaterBodyCode,NORTHWESTERN IRISH SEA (HA 08),coastalWaterBody,Natural,Missing,CW5,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.4671,-6.10596
IE,IEEA_050_0100,euSurfaceWaterBodyCode,,,,IEEA_050_0100,euSurfaceWaterBodyCode,ROGERSTOWN ESTUARY,transitionalWaterBody,Natural,Missing,TW2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.50615,-6.13824
IE,IEEA_060_0000,euSurfaceWaterBodyCode,,,,IEEA_060_0000,euSurfaceWaterBodyCode,MALAHIDE BAY,coastalWaterBody,Natural,Missing,CW8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.46641,-6.14379
IE,IEEA_060_0100,euSurfaceWaterBodyCode,,,,IEEA_060_0100,euSurfaceWaterBodyCode,BROADMEADOW WATER,transitionalWaterBody,HMWB,Not a reservoir,TW6,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.461,-6.17346
IE,IEEA_07_258,euSurfaceWaterBodyCode,,,,IEEA_07_258,euSurfaceWaterBodyCode,ANNAGH-WHITE,lakeWaterBody,Natural,Missing,Lake Type 11,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.7068,-7.22819
IE,IEEA_07_267,euSurfaceWaterBodyCode,,,,IEEA_07_267,euSurfaceWaterBodyCode,SKEAGH UPPER,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.96012,-7.00823
IE,IEEA_07_270,euSurfaceWaterBodyCode,,,,IEEA_07_270,euSurfaceWaterBodyCode,BANE NOGGIN HILL,lakeWaterBody,Natural,Missing,Lake Type 12,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.689,-7.17137
IE,IEEA_07_274,euSurfaceWaterBodyCode,,,,IEEA_07_274,euSurfaceWaterBodyCode,LENE,lakeWaterBody,Natural,Missing,Lake Type 8,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.66368,-7.22661
IE,IEEA_070_0000,euSurfaceWaterBodyCode,,,,IEEA_070_0000,euSurfaceWaterBodyCode,IRISH SEA DUBLIN (HA 09),coastalWaterBody,Natural,Missing,CW5,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.39789,-6.07218
IE,IEEA_090_0000,euSurfaceWaterBodyCode,,,,IEEA_090_0000,euSurfaceWaterBodyCode,DUBLIN BAY,coastalWaterBody,Natural,Missing,CW5,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.32897,-6.13745
IE,IEEA_090_0200,euSurfaceWaterBodyCode,,,,IEEA_090_0200,euSurfaceWaterBodyCode,TOLKA ESTUARY,transitionalWaterBody,Natural,Missing,TW2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.36108,-6.17678
IE,IEEA_090_0300,euSurfaceWaterBodyCode,,,,IEEA_090_0300,euSurfaceWaterBodyCode,LIFFEY ESTUARY LOWER,transitionalWaterBody,HMWB,Not a reservoir,TW2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.34602,-6.16823
IE,IEEA_090_0400,euSurfaceWaterBodyCode,,,,IEEA_090_0400,euSurfaceWaterBodyCode,LIFFEY ESTUARY UPPER,transitionalWaterBody,Natural,Missing,TW2,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.34662,-6.28268
IE,IEEA_10_25,euSurfaceWaterBodyCode,,,,IEEA_10_25,euSurfaceWaterBodyCode,TAY,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.10582,-6.26736
IE,IEEA_10_29,euSurfaceWaterBodyCode,,,,IEEA_10_29,euSurfaceWaterBodyCode,DAN,lakeWaterBody,Natural,Missing,Lake Type 4,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.06939,-6.27916
IE,IEEA_100_0000,euSurfaceWaterBodyCode,,,,IEEA_100_0000,euSurfaceWaterBodyCode,SOUTHWESTERN IRISH SEA - KILLINEY BAY (HA10),coastalWaterBody,Natural,Missing,CW5,IEROI,euSubUnitCode,REPUBLIC OF IRELAND,IEROI,euRBDCode,REPUBLIC OF IRELAND,inapplicable,53.01749,-6.04218
