CountryCode,observedPropertyDeterminandBiologyEQRCode,parameterWaterBodyCategory,parameterNCSWaterBodyType,parameterWFDIntercalibrationWaterBodyType,parameterNaturalAWBHMWB,parameterICStatusOfDeterminandBiologyEQR,parameterBoundaryValueClasses12,parameterBoundaryValueClasses23,parameterBoundaryValueClasses34,parameterBoundaryValueClasses45,procedureBiologicalAnalyticalMethodDescription,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
ES,EEA_124-04-9,RW,0,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1862
ES,EEA_124-04-9,RW,101,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1863
ES,EEA_124-04-9,RW,103,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1864
ES,EEA_124-04-9,RW,104,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1865
ES,EEA_124-04-9,RW,105,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1866
ES,EEA_124-04-9,RW,107,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1867
ES,EEA_124-04-9,RW,108,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1868
ES,EEA_124-04-9,RW,109,,Natural,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1869
FR,EEA_124-01-6,RW,P13,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1972
FR,EEA_124-01-6,RW,P14,,Natural,0,0.9411765,0.7941176,0.5588235,0.29411766,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1973
FR,EEA_124-01-6,RW,P14/1,,Natural,0,0.9411765,0.7941176,0.5588235,0.29411766,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1974
FR,EEA_124-01-6,RW,P17,,Natural,0,0.93939394,0.7878788,0.57575756,0.3030303,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1975
FR,EEA_124-01-6,RW,P18/4,,Natural,0,0.9411765,0.7941176,0.5588235,0.29411766,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1976
FR,EEA_124-01-6,RW,P19,,Natural,0,0.9444444,0.8333333,0.6666667,0.4722222,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1977
FR,EEA_124-01-6,RW,P20,,Natural,0,0.93939394,0.7878788,0.57575756,0.3030303,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1978
FR,EEA_124-01-6,RW,P21,,Natural,0,0.92,0.72,0.44,0.08,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1979
FR,EEA_124-01-6,RW,P22,,Natural,0,0.93939394,0.7878788,0.57575756,0.3030303,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1980
FR,EEA_124-01-6,RW,P3,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1981
PT,EEA_124-01-6,RW,Rios Montanhosos do Norte,,Natural,0,0.97,0.73,0.48,0.24,"INAG, I.P. (2009). Protocolo de Amostragem e Análise para o fitobentos.  Ministério da Agricultura, Mar, Ambiente e Ordenamento do Território. Instituto da Água, I.P..                                  ",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,741
PT,EEA_124-01-6,RW,Rios Montanhosos do Sul,,Natural,0,0.95,0.71,0.47,0.24,"INAG, I.P. (2009). Protocolo de Amostragem e Análise para o fitobentos.  Ministério da Agricultura, Mar, Ambiente e Ordenamento do Território. Instituto da Água, I.P..                                  ",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,742
PT,EEA_13-01-4,RW,Calcários do Algarve,,Natural,0,0.95,0.7,0.47,0.23,"INAG, I.P. (2009). Protocolo de Amostragem e Análise para os macroinvertebrados bentónicos.  Ministério da Agricultura, Mar, Ambiente e Ordenamento do Território. Instituto da Água, I.P..     EN 14996.2006     
 ",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,743
PT,EEA_13-01-4,RW,Depósitos Sedimentares do Tejo e Sado,,Natural,0,0.88,0.66,0.44,0.22,"INAG, I.P. (2009). Protocolo de Amostragem e Análise para os macroinvertebrados bentónicos.  Ministério da Agricultura, Mar, Ambiente e Ordenamento do Território. Instituto da Água, I.P..     EN 14996.2006     
 ",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,770
FI,EEA_123-04-6,LW,Vh,,Natural,0,0.8,0.6,0.4,0.2,SFS-EN 14184. Water quality – Guidance standard for the surveying of aquatic macrophytes in running waters. CEN/TC 230/WG 2/TG 3/prEN 15460. Water quality – Guidance standard for the surveying of macrophytes in lakes. Standardiluonnos. CEN/TC 230/WG 2/TG ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,526
FI,EEA_124-04-9,RW,Esk,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,682
FI,EEA_124-04-9,RW,ESt,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,683
FI,EEA_124-04-9,RW,Kk,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,684
FI,EEA_124-04-9,RW,Ksa,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,685
FI,EEA_124-04-9,RW,Kt,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,686
FI,EEA_124-04-9,RW,Pk,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,687
FI,EEA_124-04-9,RW,Pt,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,688
FI,EEA_124-04-9,RW,Sk,,Natural,1,0.8,0.6,0.4,0.2,SFS-EN 13946,,no type approach,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,689
FR,EEA_124-01-6,RW,GM19/8,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1927
FR,EEA_124-01-6,RW,GM20,,Natural,0,0.93939394,0.7878788,0.57575756,0.3030303,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1928
FR,EEA_124-01-6,RW,GM20/9,,Natural,0,0.93939394,0.7878788,0.57575756,0.3030303,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1929
FR,EEA_124-01-6,RW,GM22,,Natural,0,0.93939394,0.7878788,0.57575756,0.3030303,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1930
FR,EEA_124-01-6,RW,GM5/2,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1931
FR,EEA_124-01-6,RW,GM6/1,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1932
FR,EEA_124-01-6,RW,GM6/2-7,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1933
FR,EEA_124-01-6,RW,GM6/8,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1934
FR,EEA_124-01-6,RW,GM7/2,,Natural,0,0.9285714,0.78571427,0.5714286,0.32142857,standard AFNOR NF T90-354,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1935
BE,EEA_13-01-4,RW,BERW_14510,,Natural,1,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,871
BE,EEA_13-01-4,RW,BERW_14511,,Natural,0,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,872
BE,EEA_13-01-4,RW,BERW_15006,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,873
BE,EEA_13-01-4,RW,BERW_15013,,Natural,0,0.97,0.74,0.49,0.29,handnet sampling (IBGN),,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,415
BE,EEA_13-01-4,RW,BERW_15022,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,416
BE,EEA_13-01-4,RW,BERW_15024,,Natural,1,0.97,0.73,0.49,0.3,handnet sampling (IBGN),,"Following the results of the second phase of IC exercise , we propose now 16,4(IPS) as reference value and 12 as the G-M boundary",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,417
GB,EEA_124-04-9,RW,F10735,,Natural,1,0.93,0.78,0.52,0.26,Using a microscope (with x100 objective) count all taxa until a total of 300 non-planktic valves have been reached,,F10735,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,690
GB,EEA_124-04-9,RW,F10737,,Natural,0,0.93,0.78,0.52,0.26,Using a microscope (with x100 objective) count all taxa until a total of 300 non-planktic valves have been reached,,F10737,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,691
GB,EEA_124-04-9,RW,F10743,,Natural,0,0.93,0.78,0.52,0.26,Using a microscope (with x100 objective) count all taxa until a total of 300 non-planktic valves have been reached,,F10743,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,692
GB,EEA_124-04-9,RW,F10744,,Natural,0,0.93,0.78,0.52,0.26,Using a microscope (with x100 objective) count all taxa until a total of 300 non-planktic valves have been reached,,F10744,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,693
GB,EEA_124-04-9,RW,F10746,,Natural,0,0.93,0.78,0.52,0.26,Using a microscope (with x100 objective) count all taxa until a total of 300 non-planktic valves have been reached,,F10746,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,694
GB,EEA_13-01-4,RW,F10270,,HMWB,0,0.85,0.71,0.57,0.47,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2174
GB,EEA_13-01-4,RW,F10286,,Natural,1,0.85,0.71,0.57,0.47,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2175
GB,EEA_13-01-4,RW,F10328,,Natural,0,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2176
GB,EEA_13-01-4,RW,F10335,,HMWB,1,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2177
GB,EEA_13-01-4,RW,F10339,,Natural,1,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2178
GB,EEA_13-01-4,RW,F10361,,Natural,0,0.85,0.71,0.57,0.47,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2179
GB,EEA_13-01-4,RW,F10370,,Natural,1,0.85,0.71,0.57,0.47,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2180
GB,EEA_13-01-4,RW,F10374,,Natural,0,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2181
GB,EEA_13-01-4,RW,F10396,,Natural,1,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2182
GB,EEA_13-01-4,RW,F10409,,Natural,1,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2183
GB,EEA_13-01-4,RW,F10416,,Natural,0,0.97,0.86,0.75,0.63,BMWP Family level,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2184
BG,EEA_13-01-4,RW,R2,RW-R-E1,Natural,1,0.86,0.67,0.4,0.3,"Irish Biotic Index (BG) assessing relative abundance of indicative taxon (Clabby & Bowman,1979; Clabby,1982; Cheshmedjiev S. et all 2010, 2011)",,The IBI is developed as national assessment index for detection of total water pollution (organic pollution and/or toxic pollution) and hydromorphological pressure and we marked specific impact type "general degradation".,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4643
BG,EEA_13-01-4,RW,R3,,Natural,0,0.86,0.67,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4644
BG,EEA_13-01-4,RW,R4,RW-R-E1,Natural,1,0.86,0.67,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4645
BG,EEA_13-01-4,RW,R5,,Natural,0,0.86,0.67,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4646
BG,EEA_13-01-4,RW,R7,RW-R-E3,Natural,0,0.8,0.6,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4647
BG,EEA_13-01-4,RW,R10,,Natural,0,0.7,0.6,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4648
BG,EEA_13-01-4,RW,R11,,Natural,0,0.857,0.714,0.429,0.286,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4649
BG,EEA_13-01-4,RW,R12,,Natural,0,0.7,0.6,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4650
BG,EEA_13-01-4,RW,R13,,Natural,0,0.7,0.6,0.4,0.3,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4651
BG,EEA_13-01-4,RW,R14,RW-R-M1,Natural,1,0.8,0.6,0.429,0.286,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4652
BG,EEA_124-01-6,RW,R2,RW-R-E1,Natural,1,0.87,0.66,0.45,0.24,"IPS diatom index (Coste in CEMAGREF 1982, 1984; Prygiel & Cost 1993; Prygiel et all 1999)",,The IPS is developed as national assessment index for detection of total water pollution (organic pollution and/or eutrophication) and we marked specific impact type "general degradation".,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4653
BG,EEA_124-01-6,RW,R4,RW-R-E1,Natural,1,0.87,0.66,0.45,0.24,,,IPS has successfully been used in the IC exercise (EC Decision 2013).,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4654
BG,EEA_124-01-6,RW,R3,,Natural,0,0.87,0.66,0.45,0.24,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4655
BG,EEA_124-01-6,RW,R5,,Natural,0,0.87,0.66,0.45,0.24,,,,http://cdr.eionet.europa.eu/bg/eea/wise_soe/wise4/envxae3aq/WISE-SoE_WaterQuality_River_2017_BiologyEQRClassificationProcedu.xml,2018-11-30 13:34:24.000,valid,A,,4656
HR,EEA_13-01-4,RW,HR-R_12,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5277
HR,EEA_13-01-4,RW,HR-R_13,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5278
HR,EEA_13-01-4,RW,HR-R_13A,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5279
HR,EEA_13-01-4,RW,HR-R_15B,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5280
HR,EEA_13-01-4,RW,HR-R_16A,RW-R-M5,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5281
